name,oracle_id,cmc,type_line,mechanics_count,is_infinite_combo
Millikin,fa4dffda-6f04-4d0b-829d-28a1a5794dee,2.0,Artifact Creature — Construct,1,True
Ephemerate,0fd57894-b917-41c8-a394-360d1d31b236,1.0,Instant,3,True
Wild Mongrel,e9441ab3-7a17-4f9b-a873-e5e82f6e9690,2.0,Creature — Dog,1,True
Morphling,19f233b2-8be6-4172-abf9-b132fc3393d9,5.0,Creature — Shapeshifter,3,True
"Dina, Soul Steeper",2121bcb4-f5fe-447f-9112-c7e5b5c45baf,2.0,Legendary Creature — Dryad Druid,1,True
"Brudiclad, Telchor Engineer",a7ac5d98-805e-4212-be94-333a0c0c44a7,6.0,Legendary Artifact Creature — Phyrexian Artificer,2,True
Roon of the Hidden Realm,fd336830-4a11-42b8-9fc7-d7526f569124,5.0,Legendary Creature — Rhino Soldier,3,True
"Minsc & Boo, Timeless Heroes",3a310554-3f69-4158-bb94-9d6965c7125a,4.0,Legendary Planeswalker — Minsc,4,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Outpost Siege,ebb24fc7-dc71-4712-8c2a-b5920f78e55d,4.0,Enchantment,2,True
Storm Herd,30aa362b-7ab1-486e-9802-1171e0dc2416,10.0,Sorcery,2,True
Pestilence Demon,2572add6-c0b1-44bd-8713-1e94e3fe69d6,8.0,Creature — Demon,1,True
Shifting Woodland,7c2a4fe5-43e8-4e20-bef2-0278d18afc4b,0.0,Land,2,True
Venture Forth,261f371f-bcda-4761-810f-3216608b31d8,4.0,Sorcery,2,True
Woe Strider,3adbd963-e85d-4569-963a-4472594f06f9,3.0,Creature — Horror,6,True
"Ezuri, Claw of Progress",40eacdae-fae5-46b9-a9e5-9211469f74fc,4.0,Legendary Creature — Phyrexian Elf Warrior,1,True
"Tayam, Luminous Enigma",84be8354-0bfa-4df1-868a-13197bd49191,4.0,Legendary Creature — Nightmare Beast,3,True
Professional Face-Breaker,04152e7a-969c-4858-841b-0a569a9fc1bf,3.0,Creature — Human Warrior,6,True
"Elesh Norn, Grand Cenobite",958d71ff-c9f7-46f0-96ca-79e7f4d65a16,7.0,Legendary Creature — Phyrexian Praetor,1,True
"Slogurk, the Overslime",cee836f1-87a4-43db-a6ea-55575a4ce781,3.0,Legendary Creature — Ooze,2,True
Unexpected Windfall,498c10c9-253d-4b15-b48c-1509381b17e8,4.0,Instant,5,True
"Zacama, Primal Calamity",23270e4a-a222-4ffb-a946-d0e20d665187,9.0,Legendary Creature — Elder Dinosaur,6,True
Overlord of the Hauntwoods,4669e8c7-fc37-4b97-9cb7-8d29b43d9176,5.0,Enchantment Creature — Avatar Horror,4,True
Temple of the False God,cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,0.0,Land,1,True
Saw in Half,eea18c55-8695-4ba1-9b38-3e7638692f5f,3.0,Instant,1,True
Myr Battlesphere,c53ba31a-ba27-4e17-9a92-311acb1cab29,7.0,Artifact Creature — Myr Construct,2,True
"Rograkh, Son of Rohgahh",584cee10-f18c-4633-95cc-f2e7a11841ac,0.0,Legendary Creature — Kobold Warrior,4,True
Mana Vault,736892cb-a34b-4bb9-b56c-e26e3db207a2,1.0,Artifact,1,True
Fertile Ground,cf14d4e5-5965-45ad-97f7-26facf2884b5,2.0,Enchantment — Aura,1,True
Skeleton Ship,8c85887d-5935-46ec-a075-dc9f5133bb96,5.0,Legendary Creature — Skeleton,2,True
Second Wind,1d8569c1-0b10-40a7-9a87-38571a782dd9,3.0,Enchantment — Aura,3,True
Bearer of the Heavens,54e86bc8-ff48-49be-902c-4923d59901a7,8.0,Creature — Giant,1,True
Sakura-Tribe Elder,e3afc704-220f-498f-9eaa-0821b17dc24c,2.0,Creature — Snake Shaman,2,True
"Teferi, Who Slows the Sunset",98c389ed-b960-42e2-9c76-a062f77c9a78,4.0,Legendary Planeswalker — Teferi,2,True
"Evendo, Waking Haven",83161d59-2520-4741-9328-e2a4a8b5d5bc,0.0,Land — Planet,2,True
"Ulamog, the Infinite Gyre",b817bc56-9b4d-4c50-bafa-3c652b99578f,11.0,Legendary Creature — Eldrazi,4,True
"Whisper, Blood Liturgist",496ab82e-24a9-4a74-ba4b-992c7309b44a,4.0,Legendary Creature — Human Cleric,1,True
The Great Henge,78427103-9543-41fb-b6d4-72963fe87275,9.0,Legendary Artifact,2,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
"Ghired, Mirror of the Wilds",34b36022-0d93-48cc-a2cc-90ca4d65dc31,3.0,Legendary Creature — Human Shaman,2,True
Sword of Hearth and Home,913e6182-706a-4872-8c8a-e146b0ae0738,3.0,Artifact — Equipment,4,True
Thraben Doomsayer,e05e70cd-7af3-428e-82e3-73418914d727,3.0,Creature — Human Cleric,2,True
Shielded by Faith,79085dea-8daa-41c0-a975-61e3e6da2e26,3.0,Enchantment — Aura,3,True
"Ulasht, the Hate Seed",796f1e1f-7fec-429d-82ae-125f541d6cc7,4.0,Legendary Creature — Hellion Hydra,2,True
"Pako, Arcane Retriever",680a3e17-5144-4e97-bc59-9f5fc3ad6514,5.0,Legendary Creature — Elemental Dog,5,True
"Teferi, Time Raveler",ae7604bb-4818-45a3-960c-cf3d83f15964,3.0,Legendary Planeswalker — Teferi,2,True
"Zabaz, the Glimmerwasp",549dc9f3-1fda-4ad3-87bc-8a990800380b,1.0,Legendary Artifact Creature — Insect,3,True
Zimone and Dina,5bc66b18-22ac-4138-b527-fa711116e298,3.0,Legendary Creature — Human Dryad,1,True
Terror of the Peaks,f8e17f4f-080d-4bba-bd05-ca27e94ccecc,5.0,Creature — Dragon,2,True
Diabolic Tutor,14589b6b-1814-46f9-a364-83cc15dacac2,4.0,Sorcery,1,True
Metropolis Reformer,baec04a1-3bc9-4618-afab-e42013e36648,3.0,Creature — Angel Cleric,3,True
Ominous Seas,58ea9b0a-1bef-4ccb-acb7-f03c8daf3df3,2.0,Enchantment,4,True
"Kozilek, Butcher of Truth",7b8528b0-71eb-4c9e-bed9-aa2d2e84038f,10.0,Legendary Creature — Eldrazi,2,True
Amoeboid Changeling,68865793-daeb-4c55-80cb-12853f9f96c4,2.0,Creature — Shapeshifter,1,True
"K'rrik, Son of Yawgmoth",cbe3a4e7-5dbe-4f58-8ee6-a1762b65acfd,7.0,Legendary Creature — Phyrexian Horror Minion,3,True
"Ayara, First of Locthwain",388168b3-ec68-4af2-b88c-6a5ec88c15f6,3.0,Legendary Creature — Elf Noble,1,True
Incubation Druid,34428f42-03ac-4795-8286-6cbea796df2b,2.0,Creature — Elf Druid,2,True
Mizzix of the Izmagnus,f787c6cf-a4ff-487b-a7b0-0f516e68510a,4.0,Legendary Creature — Goblin Wizard,2,True
Reveillark,1be13ede-98f8-497e-800c-03e5802932b3,5.0,Creature — Elemental,3,True
Inexorable Tide,40ec0a47-badf-4074-b0a8-749bb7c17b95,5.0,Enchantment,3,True
"Kokusho, the Evening Star",cf631c93-b7fb-4e4f-b405-3778c15b1117,6.0,Legendary Creature — Dragon Spirit,1,True
"Stiltzkin, Moogle Merchant",958c2a27-9fb1-42b4-a0ef-296584763a98,1.0,Legendary Creature — Moogle,1,True
Currency Converter,981298e6-ddee-49c0-9377-f47f019b4138,1.0,Artifact,4,True
Zur the Enchanter,d7950018-d744-48a8-81aa-0d8384703f48,4.0,Legendary Creature — Human Wizard,2,True
"Liliana, Dreadhorde General",5e958212-6a5b-4288-8d31-f1572619d7dc,6.0,Legendary Planeswalker — Liliana,1,True
Entomb,299fc083-0834-4064-8344-f895aff68867,1.0,Instant,1,True
Goblin Chieftain,368b4052-174e-4458-a6e6-eaf8093aa0fe,3.0,Creature — Goblin,1,True
Dread Return,352b64d2-2ae5-44ee-a64f-94932ef545d3,4.0,Sorcery,4,True
Galazeth Prismari,f9217532-f7cf-4436-b476-72d97a3147dc,4.0,Legendary Creature — Elder Dragon,4,True
Riverchurn Monument,71c714a2-baa9-4082-bc8e-ceadbea231e0,2.0,Artifact,3,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Unbreakable Formation,97435e03-2fff-4fe0-8fa9-69ab0a046a33,3.0,Instant,5,True
"Mikaeus, the Unhallowed",5d27c63e-d1ef-48af-b51d-01ebc6daeac9,6.0,Legendary Creature — Zombie Cleric,4,True
"Giada, Font of Hope",48e6d3d8-2f27-4017-acdd-40bce8cdbc02,2.0,Legendary Creature — Angel,4,True
Birds of Paradise,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1.0,Creature — Bird,1,True
"Arixmethes, Slumbering Isle",caeb39ee-f0bb-4305-9e8b-b30ba0a74c78,4.0,Legendary Creature — Kraken,2,True
Krosan Restorer,ea845951-0158-4646-acd9-3b0b28da40b1,3.0,Creature — Human Druid,3,True
"Azusa, Lost but Seeking",6c2c8bf3-9bf8-4a86-89d3-3bb36260dc51,3.0,Legendary Creature — Human Monk,1,True
Nevinyrral's Disk,96230edf-568a-47dd-b877-9d92aa58fac8,4.0,Artifact,1,True
Indulgent Aristocrat,c7054a2d-2e7b-4487-8fc3-f6a47a716fd3,1.0,Creature — Vampire Noble,3,True
Deeproot Pilgrimage,188656d8-4ea8-4e58-88da-b010a16eb6f2,2.0,Enchantment,2,True
"Neerdiv, Devious Diver",b015ec84-95b9-4010-afef-d9d0cacb98dd,3.0,Legendary Creature — Merfolk Rogue,4,True
Necromantic Selection,b48a149c-aead-43b2-a99e-c964d6d28aa0,7.0,Sorcery,2,True
"Stenn, Paranoid Partisan",03d2d7dd-54b6-469e-8b1c-c48db8cc0925,2.0,Legendary Creature — Human Wizard,2,True
Sonic the Hedgehog,b07a7b00-9394-48a9-a597-17f391495909,4.0,Legendary Creature — Hedgehog Warrior,5,True
Loyal Apprentice,7f268b15-ac92-4e98-821b-78d15d9285d9,2.0,Creature — Human Artificer,4,True
Undead Warchief,e6af56bf-bd78-4801-8f6e-033cdd68de3d,4.0,Creature — Zombie,1,True
Marrow-Gnawer,2b934761-5720-477b-94b7-d1d91dc581a6,5.0,Legendary Creature — Rat Rogue,3,True
Paradise Druid,e119869d-1f66-402b-8251-d351965cf0d3,2.0,Creature — Elf Druid,1,True
Opposition,bf0b252d-1295-44e4-bac3-113b5732a2a9,4.0,Enchantment,1,True
Incubation Druid,34428f42-03ac-4795-8286-6cbea796df2b,2.0,Creature — Elf Druid,2,True
Sedgemoor Witch,25dce517-ac0a-4577-89ed-04296c7c4069,3.0,Creature — Human Warlock,6,True
Loran of the Third Path,b3d81980-76f2-44e2-b1c9-01e30c726312,3.0,Legendary Creature — Human Artificer,2,True
"Squall, SeeD Mercenary",e2348e0e-eeca-47b5-9417-bf4470ec29bb,4.0,Legendary Creature — Human Knight Mercenary,2,True
Wayward Swordtooth,3875aef0-3102-4fbf-be90-e4139f7a2348,3.0,Creature — Dinosaur,2,True
"Éomer, Marshal of Rohan",b2d95950-18b3-463f-94f4-299e420751dc,4.0,Legendary Creature — Human Knight,2,True
Axis of Mortality,158cb888-a115-4d50-a82f-746622f0578e,6.0,Enchantment,1,True
Wild Growth,706ae742-1807-44b7-a4fa-f2e26f61519a,1.0,Enchantment — Aura,1,True
Emiel the Blessed,b11c250c-f191-4c52-ba02-a9176f163447,4.0,Legendary Creature — Unicorn,2,True
Vein Ripper,f83a768c-162d-46f0-8ebd-d9c6b2c69322,6.0,Creature — Vampire Assassin,3,True
Consuming Aberration,9b55fb72-237d-4935-b645-8ebc6eb4140e,5.0,Creature — Horror,2,True
Amulet of Vigor,dba16032-66c1-4ccb-9d65-d41ac550d182,1.0,Artifact,1,True
Pariah,2c5c8250-1860-42a1-a335-071f54830d37,3.0,Enchantment — Aura,1,True
"Magda, Brazen Outlaw",3d268e48-3004-4384-bf52-e63243fb5e02,2.0,Legendary Creature — Dwarf Berserker,4,True
Skullsnatcher,5326381e-e5e7-4c3e-9565-4837b3ffaec0,2.0,Creature — Rat Ninja,2,True
Unbreakable Formation,97435e03-2fff-4fe0-8fa9-69ab0a046a33,3.0,Instant,5,True
Herald's Horn,c02c5547-b9c9-4b2d-9d12-e87bfba8f2d2,3.0,Artifact,2,True
"Emmara, Soul of the Accord",c65ba242-3369-48a9-864f-1b1f85238f67,2.0,Legendary Creature — Elf Cleric,2,True
Ezio Auditore da Firenze,3017ac79-37f1-4cc1-8efd-4add027618a2,2.0,Legendary Creature — Human Assassin,3,True
Bitter Feud,e4add901-3f2b-4f92-bb26-7f599e288802,5.0,Enchantment,1,True
Young Wolf,8b492764-10b6-4506-be11-22daa9220a91,1.0,Creature — Wolf,2,True
Deathrender,05ac6e5c-b773-45ed-9c74-3cd4b05bc287,4.0,Artifact — Equipment,2,True
Eldrazi Monument,c7ee1b21-d02e-49ef-95d6-d6dbf2f886ae,5.0,Artifact,3,True
"Gilraen, Dúnedain Protector",27e83bae-0ffe-4cc7-a6c0-cbca25f2ba4e,3.0,Legendary Creature — Human Noble,4,True
Extraction Specialist,4164034a-5e59-4e40-a150-2c1000b0bd0d,3.0,Creature — Human Rogue,1,True
"Elenda, the Dusk Rose",ce35f262-b93f-4409-8b33-26a7ed7abac8,4.0,Legendary Creature — Vampire Knight,3,True
Martyrdom,f6a6da20-52c8-4921-9884-29d3a3051b0d,3.0,Instant,1,True
"Vorinclex, Voice of Hunger",dbf0ad03-ab31-49d2-89b1-05b45948a61f,8.0,Legendary Creature — Phyrexian Praetor,3,True
Sewer Nemesis,c7f1a49a-cc22-432f-bf3e-50ba61982b87,4.0,Creature — Horror,1,True
Mystical Tutor,fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,1.0,Instant,2,True
Changeling Outcast,a61ef0cc-1da9-49f9-b0dc-01cf9f6205be,1.0,Creature — Shapeshifter,1,True
Triplicate Titan,56e05b17-aa1d-483d-857c-4cab4f12aa8a,9.0,Artifact Creature — Golem,4,True
Soul of Eternity,4d211447-9f18-4d23-8f19-cdf6ad3c68ba,7.0,Creature — Avatar,6,True
Desperate Ritual,3620ab8f-b693-4225-bb96-5ca3cb3fa465,2.0,Instant — Arcane,3,True
Duke Ulder Ravengard,792b9752-2d46-48ca-abdd-408a787612da,6.0,Legendary Creature — Human Noble Soldier,4,True
Cavalier of Dawn,7c520355-1ab8-4d6d-9a29-0f63d6b60024,5.0,Creature — Elemental Knight,2,True
Grindstone,97560adc-814e-450c-9ca7-f9364e910a0b,1.0,Artifact,1,True
Hidetsugu and Kairi,18591d9e-c9f5-4ae8-aee1-8580bc8fa600,5.0,Legendary Creature — Ogre Demon Dragon,3,True
Mistmoon Griffin,7fe9d30f-c778-4769-a3ae-3cb48cd23e07,4.0,Creature — Griffin,2,True
"Elesh Norn, Mother of Machines",5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,5.0,Legendary Creature — Phyrexian Praetor,1,True
"Ilharg, the Raze-Boar",8d571129-9030-47e0-9624-a49fb63e5a1b,5.0,Legendary Creature — Boar God,2,True
"Éowyn, Shieldmaiden",98a2a642-a30a-43e7-b47f-4776c22d1cb0,5.0,Legendary Creature — Human Knight,4,True
Carrion Feeder,a1cc5e37-b09a-4b7f-afd5-77c1c35aa425,1.0,Creature — Zombie,2,True
The Temporal Anchor,168f2fbb-8cf7-43e0-8bb6-5e4cc3c1e363,6.0,Legendary Artifact,3,True
Forgotten Cave,394c6de5-7957-4a0b-a6b9-ee0c707cd022,0.0,Land,2,True
Imperious Perfect,3fa71348-fa4d-4f39-a451-cf1570591991,3.0,Creature — Elf Warrior,1,True
Hylda of the Icy Crown,1733c71b-fd28-48dd-8a3d-41afd4b22f0e,4.0,Legendary Creature — Human Warlock,4,True
Commander's Sphere,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,3.0,Artifact,1,True
Shao Jun,126aab4d-df6e-4840-8cdc-49e890b1557f,3.0,Legendary Creature — Human Assassin,3,True
Future Sight,93a0e938-b916-47ec-9803-369e885e253c,5.0,Enchantment,2,True
Phyrexian Ghoul,748c2723-dc59-4aa7-9667-d4679448c8b6,3.0,Creature — Phyrexian Zombie,1,True
Demonic Tutor,82004860-e589-4e38-8d61-8c0210e4ea39,2.0,Sorcery,1,True
Darksteel Mutation,05a4f8ff-49da-42af-add5-6248c4b0644b,2.0,Enchantment — Aura,2,True
"Alpharael, Stonechosen",ed43f1f9-ef96-47bc-8a54-e59154319f9d,5.0,Legendary Creature — Human Cleric,3,True
Timestream Navigator,d0896996-ee31-402e-b642-4e7cca4929fe,2.0,Creature — Human Pirate Wizard,2,True
Opposition Agent,1f438b8f-fe23-4f3b-ab2e-f6c33676c462,3.0,Creature — Human Rogue,4,True
Ethereal Absolution,e6f95e3a-61a6-40a9-8070-ffd2767764ad,6.0,Enchantment,3,True
Tireless Tracker,e6555cca-e608-4c87-b835-9cd47fd1f543,3.0,Creature — Human Scout,5,True
Filigree Sages,d6e78c6a-7555-4818-8054-1cdc0fca92e6,4.0,Artifact Creature — Vedalken Wizard,1,True
The Beamtown Bullies,62d394e1-6e7d-4703-8fd8-494f0f043876,4.0,Legendary Creature — Ogre Devil Warrior,4,True
Glint-Horn Buccaneer,64ad5657-78e9-4f34-8877-18c4f51fff9a,3.0,Creature — Minotaur Pirate,3,True
Obscura Interceptor,b0870f91-c544-446a-8f7b-a8d03fdb0a2a,4.0,Creature — Octopus Wizard,5,True
Defiler of Vigor,0a1dc797-7531-4494-afe6-add6ac3f74c0,5.0,Creature — Phyrexian Wurm,3,True
Exemplar of Light,9ad730b5-8950-4215-9319-387e2970dd22,4.0,Creature — Angel,2,True
Edgar Markov,41e2790d-49f5-4e98-b8d9-04179f47f13a,6.0,Legendary Creature — Vampire Knight,6,True
Furnace of Rath,68715465-6cf9-4006-87e9-31f227fe9ed3,4.0,Enchantment,1,True
Gideon of the Trials,a9bbaad7-c016-4908-a6a7-2c26112a6bf6,3.0,Legendary Planeswalker — Gideon,1,True
Grave Titan,f3abd4d1-a975-4e85-8684-aa0fce029670,6.0,Creature — Giant,2,True
Tireless Tracker,e6555cca-e608-4c87-b835-9cd47fd1f543,3.0,Creature — Human Scout,5,True
Mirror of Fate,38ffe614-e8f7-4625-b921-9409e7e7ee5b,5.0,Artifact,2,True
Wrathful Red Dragon,17c2a962-994a-49f1-8c4e-ebcc43c3c92a,5.0,Creature — Dragon,1,True
Cybermen Squadron,8d035688-089f-4d5c-bcad-9140a6c1681b,7.0,Artifact Creature — Cyberman,3,True
Patriar's Seal,ad95eac2-5b48-4102-9988-a6d7b1ec30e0,3.0,Artifact,1,True
"Omnath, Locus of Rage",1816eede-c5bd-49df-958f-a3af64cb2932,7.0,Legendary Creature — Elemental,2,True
Sprout Swarm,8b33d890-7d67-44a8-a253-e2b171d7ca9d,2.0,Instant,5,True
Grim Hireling,89738595-dafb-400a-bfba-91a53a37e717,4.0,Creature — Tiefling Rogue,4,True
Sakura-Tribe Elder,e3afc704-220f-498f-9eaa-0821b17dc24c,2.0,Creature — Snake Shaman,2,True
Bloodghast,e97f9c2b-b41e-4f36-9245-77c0ac125647,2.0,Creature — Vampire Spirit,2,True
Commander's Sphere,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,3.0,Artifact,1,True
Mirari's Wake,852657c0-18a4-4b28-b9ae-7728acdb5044,5.0,Enchantment,1,True
"Najeela, the Blade-Blossom",09619943-6aec-4080-ace5-a0c6ebb23f1c,3.0,Legendary Creature — Human Warrior,6,True
Thelonite Hermit,69d2e5f3-2f4d-4a36-bcd5-181164ecd894,4.0,Creature — Elf Shaman,3,True
Gravecrawler,09ff28b1-b6c9-48e6-b12e-2f0e644f709f,1.0,Creature — Zombie,1,True
Mogg Fanatic,7efd5d62-6da2-428a-98e3-5b842f668656,1.0,Creature — Goblin,1,True
Last Night Together,0ad48edf-49e2-4f3a-b50e-11231a616752,5.0,Sorcery,4,True
Diabolic Tutor,14589b6b-1814-46f9-a364-83cc15dacac2,4.0,Sorcery,1,True
Hanweir Garrison,7cb29569-48e1-4782-9906-fad155ebfafe,3.0,Creature — Human Soldier,1,True
Consecrated Sphinx,311a449d-dc74-46e6-9a47-6a597931f736,6.0,Creature — Sphinx,1,True
Magar of the Magic Strings,f6fee76b-5c34-4e95-962d-d2b38fcef540,3.0,Legendary Creature — Minotaur Performer,3,True
Yurlok of Scorch Thrash,7baaf462-b0e6-4e21-86a7-73a883c4c9f7,4.0,Legendary Creature — Lizard Shaman,1,True
Spike Feeder,5b147eab-39dd-4c2a-8f59-d778037788aa,3.0,Creature — Spike,1,True
Lightning Runner,2f82b232-21ff-44cc-bc35-0999a1d1c52f,5.0,Creature — Human Warrior,4,True
Fertile Ground,cf14d4e5-5965-45ad-97f7-26facf2884b5,2.0,Enchantment — Aura,1,True
First Day of Class,e0b5c772-e029-4b8d-be67-b1584700e377,2.0,Instant,5,True
Druid Class,dcbcbf42-4654-487a-acad-21f2606d229b,2.0,Enchantment — Class,3,True
Triskelion,74f67dcf-5afb-45aa-8d4b-3cdb23f6f2a1,6.0,Artifact Creature — Construct,1,True
Case of the Locked Hothouse,2380fd04-6d19-4f5a-8a9e-c17d9ae09fb6,4.0,Enchantment — Case,3,True
Sporemound,1be56a3d-a6c0-4b65-ae71-3d90ceefc6c0,5.0,Creature — Fungus,2,True
Blight Mound,c4fe854e-8783-492e-bb2e-9f242ada8a5b,3.0,Enchantment,2,True
"Mondrak, Glory Dominus",fe83087d-c6c1-40be-9295-baaa1c6b2db1,4.0,Legendary Creature — Phyrexian Horror,3,True
Gratuitous Violence,7c340a39-4ee0-4ba1-bb66-6674f8020fda,5.0,Enchantment,1,True
Wicked Wolf,19cede61-1982-47d1-9e0e-49ac6de00798,4.0,Creature — Wolf,6,True
"Phenax, God of Deception",046ccc8a-ec0d-4dc5-b41d-5e8a6d86812a,5.0,Legendary Enchantment Creature — God,2,True
Chainbreaker,02765930-e15e-4cc1-ac0d-040334a9c5bc,2.0,Artifact Creature — Scarecrow,1,True
Nine Lives,236e1f57-7ef5-455a-82a6-8ff6b85d8849,3.0,Enchantment,3,True
Glen Elendra Archmage,5f3f68b5-8c6a-4181-bb8a-9c73967d198a,4.0,Creature — Faerie Wizard,4,True
"Valduk, Keeper of the Flame",102b0a65-f2e0-4ef3-a9dc-4a85557b852e,3.0,Legendary Creature — Human Shaman,4,True
Pact of Negation,f3e213a4-ba5a-468a-93b3-c0a34e1bd725,0.0,Instant,1,True
"Dynaheir, Invoker Adept",a968524a-3d2d-4c0c-8f66-bfbfb9ff3c36,4.0,Legendary Creature — Human Wizard,2,True
"Greensleeves, Maro-Sorcerer",2ac2d483-2d2a-4912-8db4-04a5a2080831,5.0,Legendary Creature — Elemental,3,True
Sliver Queen,b8376cca-ea96-478a-8e98-c4482031300a,5.0,Legendary Creature — Sliver,1,True
Prosperous Innkeeper,da785227-cf8a-4d44-9e7c-fc909ea868f2,2.0,Creature — Halfling Citizen,3,True
"Elesh Norn, Mother of Machines",5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,5.0,Legendary Creature — Phyrexian Praetor,1,True
Hell's Caretaker,2f0d797e-d897-453d-92b6-a90e1a548dc5,4.0,Creature — Horror,2,True
"Gwenna, Eyes of Gaea",7d95e72a-461e-4993-a190-847466a4b17c,3.0,Legendary Creature — Elf Druid Scout,4,True
Kiora's Follower,22c044ad-77d7-4c93-953d-e2daa9686ff7,2.0,Creature — Merfolk,1,True
Lurrus of the Dream-Den,3bc757c1-3adb-4321-8832-8e1cc9e687f7,3.0,Legendary Creature — Cat Nightmare,3,True
"Jegantha, the Wellspring",f0587c55-06c1-4930-a62e-668f37464ce9,5.0,Legendary Creature — Elemental Elk,1,True
Dwarven Scorcher,a896cedb-f10a-48ac-82e7-6ae1e8b5a439,1.0,Creature — Dwarf,1,True
Ghostly Dancers,c53d958a-f660-4d2e-87cd-87702f973b3a,5.0,Creature — Spirit,3,True
Gingerbrute,10b8d4c7-7553-4d76-b643-d98b80701e13,1.0,Artifact Creature — Food Golem,2,True
"Alesha, Who Smiles at Death",6969a7e2-6866-4001-a139-24b3be13deae,3.0,Legendary Creature — Human Warrior,1,True
Marionette Master,dabbf796-3b88-499e-8839-06fa36fe01ac,6.0,Creature — Human Artificer,2,True
"Bruna, the Fading Light",bce7e45d-b2c5-43aa-91a6-3a3c24f30850,7.0,Legendary Creature — Angel Horror,3,True
Belt of Giant Strength,eb70939f-c4ce-4224-ab74-acc24771d7f0,2.0,Artifact — Equipment,2,True
Metropolis Reformer,baec04a1-3bc9-4618-afab-e42013e36648,3.0,Creature — Angel Cleric,3,True
Ornithopter,a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba,0.0,Artifact Creature — Thopter,1,True
"Yahenni, Undying Partisan",fdba89eb-1cf5-46e6-9d09-1adb9bc40fcd,3.0,Legendary Creature — Aetherborn Vampire,4,True
Narcomoeba,dc65bb62-4ba2-4ec1-b3b9-9c51e64cbfc8,2.0,Creature — Illusion,1,True
Journey to Nowhere,2bfec482-be0d-4768-84e7-1c2c74ea1373,2.0,Enchantment,1,True
River Song,418ecbb7-b809-4639-a531-070b58b5b85e,3.0,Legendary Creature — Human Time Lord Rogue,1,True
Arcbound Ravager,62e7e7b1-9887-4d15-b0e5-a8ddc711bd88,2.0,Artifact Creature — Beast,3,True
Bear Umbra,44661108-d72f-4d02-9303-7e4b0ecf7e9c,4.0,Enchantment — Aura,4,True
Paradox Haze,daff0e7b-08f2-435f-97b9-9b000e94ffa8,3.0,Enchantment — Aura,1,True
Sakura-Tribe Elder,e3afc704-220f-498f-9eaa-0821b17dc24c,2.0,Creature — Snake Shaman,2,True
"Yawgmoth, Thran Physician",a1e232c0-dc38-47be-a5a0-f68bc1d86a29,4.0,Legendary Creature — Human Cleric,5,True
High Market,86fb3749-37d6-48a6-8524-71e996850307,0.0,Land,1,True
Liliana Vess,a6c05941-2cfb-4dac-a7c0-ab808187eb7c,5.0,Legendary Planeswalker — Liliana,1,True
Vampiric Tutor,ededbdae-d9dc-4206-9335-d7158f2d7700,1.0,Instant,1,True
Triumph of the Hordes,3ded0c0c-40ce-4d14-a9a6-b023bc19ee0e,4.0,Sorcery,2,True
Doom Whisperer,4a01db2e-cd43-4b1a-a480-169018f82501,5.0,Creature — Nightmare Demon,3,True
Dryad of the Ilysian Grove,bdbde5d0-f5e4-44da-b27c-b4ad6f374cc9,3.0,Enchantment Creature — Nymph Dryad,1,True
Carrion Feeder,a1cc5e37-b09a-4b7f-afd5-77c1c35aa425,1.0,Creature — Zombie,2,True
Overseer of the Damned,c1f085ce-5b52-45b3-aef0-f77f36b3da36,7.0,Creature — Demon,3,True
Nesting Grounds,d27bb97d-286b-4947-8d7b-443e4df93319,0.0,Land,2,True
Academy Manufactor,f36d1d8b-8303-44a9-ab56-531931641ea2,3.0,Artifact Creature — Assembly-Worker,3,True
"Brago, King Eternal",fcb0c7db-bd07-4c25-b7f8-b6c207e4f6be,4.0,Legendary Creature — Spirit Noble,2,True
"Krav, the Unredeemed",316d49a0-620b-4942-a5e8-04cff15e6c01,5.0,Legendary Creature — Demon,4,True
Wavesifter,d1ec1e4e-faa6-4afc-9e00-a3327105c11b,5.0,Creature — Elemental,6,True
Fist of Suns,6fd5e591-fae8-4128-a4d3-a848c8a8ffda,3.0,Artifact,1,True
Lotus Field,134d5b82-7940-4b33-a922-7f9d1f403e50,0.0,Land,2,True
Unstoppable Slasher,6662968e-ca9e-454c-be44-24ad10e43d3e,3.0,Creature — Zombie Assassin,1,True
Ondu Spiritdancer,d2ae893f-52af-4645-8712-d62fb78f901e,5.0,Creature — Kor Cleric,1,True
"Reyhan, Last of the Abzan",3e7df01c-75af-440d-97fd-1b1b794281b9,3.0,Legendary Creature — Human Warrior,1,True
Lotus Ring,ca4d3d27-ea3a-44ac-96e9-b52b563129f8,3.0,Artifact — Equipment,4,True
